timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007,CPU_008,CPU_009,CPU_010,CPU_011,CPU_012,CPU_013,CPU_014,CPU_015,CPU_016,CPU_017,CPU_018,CPU_019,CPU_020,CPU_021,CPU_022,CPU_023,CPU_024,CPU_025,CPU_026,CPU_027,CPU_028,CPU_029,CPU_030,CPU_031,CPU_032,CPU_033,CPU_034,CPU_035,CPU_036,CPU_037,CPU_038,CPU_039
1438801678723.35,17.6530145997931,470.636030745429,3.33075747165908,438.327683270335,3.33075747165908,210.170796461688,28.3114385091022,36.9714079354158,2.66460597732727,394.361684644436,6.99459069048408,385.701715218122,434.330774304345,484.292136379231,33.3075747165908,94.593512195118,413.680077980058,92.5950577121225,5.32921195465453,91.2627547234589,5.99536344898635,2.66460597732727,41.6344683957385,10.3253481621432,34.9729534524204,104.585784610095,23.6483780487795,8.32689367914771,3.33075747165908,0.999227241497725,9.32612092064543,13.3230298866363,1.66537873582954,0.999227241497725,4.99613620748863,358.722579697683,48.9621348333885,76.9404975953248,406.685487289574,415.678532463054
1438801681725.67,13.6561067442803,153.54793192959,356.39107844829,557.568846095735,3.99690929100886,753.75047712942,271.123680240101,576.887241002278,12.656879421528,471.302220564794,6.9945912592655,285.779014307133,140.891052508062,176.19708457864,19.3183949065428,537.25122386644,189.187039774419,168.536341770873,119.574202956015,144.55488602482,1.66537887125369,1.66537887125369,43.6329264268467,450.651522561249,4.32998506525959,85.6004739824397,26.3129861658083,18.3191675837906,6.66151548501476,2.33153041975517,6.32843971076402,3.99690929100886,1.33230309700295,2.99768196825664,4.32998506525959,141.224128282313,38.6367898130856,348.064184092021,116.576520987758,401.68938374639
1438801684728.16,426.312828406826,451.292095696289,184.180464147637,663.11628231093,132.556645082747,513.906792368541,57.2857863171673,304.414004034249,97.5856708775,551.542221751331,161.199538241331,605.49743909657,133.888872671519,514.90596306012,83.2642242982082,632.141990871997,181.849065867287,344.713888594582,189.176317605529,838.637267131553,26.6445517754266,23.3139828034983,60.2832983919027,137.219441643447,18.9842431399915,65.9452656441809,28.6428931585836,102.581524335393,16.3197879624488,69.6088915133021,13.6553327849061,69.2758346161092,20.3164707287628,134.221929568712,16.6528448596416,162.864822727295,68.6097208217236,229.476202165862,522.566271695555,22.6478690091126
1438801687731.02,555.13741578565,769.26660495792,519.17170438502,764.271367263388,588.105984569561,778.591048654379,581.778683489821,724.975497399736,660.703439063425,755.945971105835,493.529484219756,762.939303878179,494.195515912361,738.629147098124,484.538056369599,770.265652496826,524.499957925854,762.606288031877,548.477098859608,729.970735094268,253.758074882223,159.847606225022,124.214910670694,147.859035758146,35.96571140063,139.533639600592,79.2577714199069,138.534592061686,19.3149190855235,118.553641283558,93.9104686572006,149.191099143354,191.151095777422,157.84951114721,75.9276129568856,118.553641283558,202.473634551695,149.524114989656,104.899991585171,138.867607907988
1438801690733.73,540.178712263499,819.592978348009,536.515354782057,852.563195680985,517.532502378223,853.229260677611,526.857412330984,832.581245782212,661.735574147702,859.223845647242,482.897122553683,822.923303331138,441.934125261198,839.241895748469,455.588457692026,869.214820596629,483.896220048621,831.582148287273,489.224740021628,807.270775910432,59.2797846996935,146.534299257669,64.6083046726996,178.505419095706,26.9756323633437,148.532494247547,52.9521672317487,161.187729183436,15.9855599190185,165.184119163191,17.6507224105829,131.880869331902,51.6200372384971,186.498199055215,16.9846574139571,182.501809075461,106.903431958436,129.216609345399,103.573106975307,152.195851728988
1438801693736.35,516.548860484154,816.620119862763,501.894992101625,851.922620966129,535.532280888794,849.924366186693,546.522682175691,873.237338613444,679.406625008172,875.23559339288,449.274282909815,879.89818787823,440.282136402354,827.943563612899,469.922915630652,860.91476747359,475.917679968959,840.599177215993,497.232397616275,855.586088061761,13.9877834560506,156.86300018571,22.9799299635117,161.8586371343,28.9746943018191,163.190806987257,33.30424632393,138.212622244309,40.2981380519553,158.861254965146,32.6381613974514,163.856891913735,59.947643383074,156.86300018571,89.9214650746109,136.880452391352,27.6425244488619,149.869108457685,42.2963928313911,159.860382354864
1438801696739.39,493.166957861952,826.162878092844,454.539431115168,855.799514993393,475.851170009945,819.835955608457,460.866353599555,824.49789849169,626.032330034078,849.805588429237,416.244900288615,850.138584349468,386.275267467835,838.816723061618,420.906843171848,826.495874013075,448.545504551012,865.123400759858,459.534369918631,876.445262047709,37.9615349063217,161.836017232214,108.889665915502,138.19330689582,22.3107266554698,176.820833642604,124.207478246123,158.506058029905,9.98987760692677,176.820833642604,23.6427103363934,168.828931557062,26.6396736184714,147.184196742054,11.3218612878503,170.826907078448,202.794515420613,141.85626201836,13.9858286496975,166.164964195215
1438801699742.3,419.925983258428,934.759900877404,401.610416978322,933.427859693396,389.289036026251,950.411384789495,410.601694970374,926.101633181354,572.444698827309,968.7269510696,371.639490338149,953.741487749514,355.988006426058,943.085158277452,366.977346194122,918.775406669312,379.298727146193,961.73373485356,410.934705266376,951.743425973502,87.5817078485063,193.478981977119,15.9844942080924,190.148879017099,17.982555984104,174.830405401011,24.9757722001444,198.141126121146,10.9893397680635,188.48382753709,8.32525740004813,219.453785065269,12.6543912480732,172.832343624999,42.2923075922445,196.476074641136,181.490611321049,190.148879017099,137.533252248795,199.806177601155
1438801702745.21,384.959933475985,911.116243936241,409.602697383617,929.098801382351,441.571688398924,913.114305874697,433.579440645097,919.441502013143,606.078787998523,911.449254259317,386.957995414441,932.095894290036,343.000632768395,941.087173013091,408.270656091313,947.414369151537,505.842680752613,949.079420766917,522.160186583343,961.400802720733,92.2438594920828,319.356899829991,121.881778245857,296.379187537739,13.3204129230445,208.464462245646,72.5962504305923,215.457679030244,107.89534467666,270.071372014726,60.9408891229284,173.83138864573,101.90115886129,250.09075263016,95.9069730459201,263.411165553204,220.785844199462,239.434422291724,124.545860830466,185.486749953394
1438801705747.93,453.25571924088,873.874362445312,492.886454427996,882.533178536615,481.896418619804,895.188371285442,487.557952217964,859.220981367723,700.031977843006,849.230039723912,442.265683432689,870.544048564042,430.94261623637,881.867115760361,449.259342583356,858.221887203342,494.218579980504,875.20648799782,473.570633916629,903.847187376745,221.798904492598,207.145523415009,61.9438381916266,210.142805908152,77.5963134335967,165.183568511004,140.206214401477,192.159110949293,31.9710132601944,184.832420410499,65.6071834610238,184.166357634245,69.2705287304211,187.163640127388,54.284116264705,185.498483186753,155.858689643447,152.528375762177,64.2750579085157,173.50935321418
