timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007,CPU_008,CPU_009,CPU_010,CPU_011,CPU_012,CPU_013,CPU_014,CPU_015,CPU_016,CPU_017,CPU_018,CPU_019,CPU_020,CPU_021,CPU_022,CPU_023,CPU_024,CPU_025,CPU_026,CPU_027,CPU_028,CPU_029,CPU_030,CPU_031,CPU_032,CPU_033,CPU_034,CPU_035,CPU_036,CPU_037,CPU_038,CPU_039
1438801678723.35,3.9969089659909,1.99845448299545,0.999227241497725,2.99768172449318,0.666151494331817,8.65996942631362,0.999227241497725,1.99845448299545,0.666151494331817,1.33230298866363,0.666151494331817,1.33230298866363,1.66537873582954,1.99845448299545,0.666151494331817,1.66537873582954,0.666151494331817,1.33230298866363,0.999227241497725,1.33230298866363,0.666151494331817,0.666151494331817,0.666151494331817,0.666151494331817,0,1.33230298866363,0.666151494331817,0.999227241497725,0.666151494331817,0.666151494331817,0.666151494331817,0.999227241497725,0.666151494331817,0.666151494331817,0.666151494331817,0.666151494331817,0.666151494331817,0.666151494331817,0.999227241497725,0.999227241497725
1438801681725.67,0.333075774250738,1.33230309700295,0.333075774250738,1.99845464550443,0,1.66537887125369,0,3.99690929100886,0,1.99845464550443,0,3.66383351675812,0,5.66228816226255,0.333075774250738,1.99845464550443,0,1.66537887125369,0.333075774250738,2.33153041975517,0,0,0,0.333075774250738,0,0,0.333075774250738,0,0,0,0,0,0,0,0,0,0.333075774250738,0.666151548501476,0.666151548501476,0.333075774250738
1438801684728.16,10.6578207101707,49.6254776817321,8.65947932701365,46.9610225041894,10.6578207101707,51.9568759620819,11.6569914017491,184.846577942022,2.33139828034983,51.2907621676963,8.99253622420649,47.9601931957679,14.9875603736775,45.6287949154181,10.9908776073635,50.6246483733106,10.9908776073635,60.6163552890956,7.32725173824232,50.9577052705034,0.333056897192833,17.3189586540273,0.333056897192833,16.3197879624488,0.999170691578499,14.3214465792918,2.33139828034983,1015.15742264375,0.666113794385666,17.3189586540273,0.333056897192833,15.3206172708703,0.666113794385666,19.6503569343771,0.999170691578499,18.9842431399915,0.999170691578499,13.3222758877133,0.333056897192833,14.9875603736775
1438801687731.02,539.48567100945,4441.0993262852,554.804399939348,4435.43805689807,580.779635950914,4381.15647395082,564.128843635808,4249.28219881518,173.50125592341,4417.12218535145,448.572344968969,4314.8863205367,491.198373295641,4396.14218703441,532.159322390803,4337.86441393154,517.50662515351,4367.83584009873,559.133605941276,4409.7958367328,3.3301584630213,364.985367547134,2.99714261671917,358.325050621092,1.99809507781278,361.988224930415,4.32920600192769,446.907265737458,0.66603169260426,401.950126486671,1.33206338520852,404.281237410786,3.66317430932343,381.303144015939,1.99809507781278,405.946316642296,2.66412677041704,374.642827089896,2.66412677041704,379.97108063073
1438801690733.73,464.580335146474,4318.09937312486,482.56409005537,4340.74558301014,488.225642526689,4346.40713548146,504.877267442333,4272.14088835768,137.875454301534,4286.46128578514,366.668780642486,4377.37915782456,438.936832776382,4338.74738802026,447.595677732517,4341.41164800676,468.909757624542,4296.11922823621,460.250912668407,4359.72843541397,2.33122748819019,475.570407590799,3.66335748144173,400.6380954704,2.33122748819019,425.615532843867,2.33122748819019,439.269865274695,0.333032498312885,417.622752884357,0.333032498312885,438.936832776382,1.66516249156442,363.005423161044,1.66516249156442,402.636290460278,2.33122748819019,464.580335146474,1.33212999325154,426.614630338805
1438801693736.35,357.354563055769,4488.74631953928,357.687605519008,4448.44818148733,371.00930404858,4455.10903075211,364.681497247033,4371.18233001581,110.903140258687,4418.80740225903,288.081730701994,4373.18058479525,336.705930334932,4342.54067817723,341.368524820282,4437.12473773719,360.351945224922,4480.08721549506,349.028501474786,4499.73672082618,0.3330424632393,408.310059931382,0.999127389717899,386.662299820827,0.999127389717899,393.323149085613,0.999127389717899,420.965673534475,0.999127389717899,380.33449301928,0.999127389717899,368.344964342666,1.6652123161965,395.654446328288,1.9982547794358,369.677134195623,0.3330424632393,411.640484563775,0.999127389717899,379.668408092802
1438801696739.39,341.986810077126,4425.51577986856,316.013128299117,4448.82549428472,340.654826396203,4531.40848250198,338.323854954587,4400.87408177147,109.888653676194,4457.81638413096,248.081960572015,4430.51071867202,296.033373085263,4437.17063707664,327.001993666736,4518.75463753321,304.691267011267,4507.43277624536,331.9969324702,4483.79006590897,0.665991840461785,414.912916607692,1.66497960115446,477.183153690869,0.665991840461785,402.592067559149,1.66497960115446,438.888622864316,0,427.899757496697,0.665991840461785,431.229716699006,0.998987760692677,406.92101452215,0,400.594092037764,1.33198368092357,435.891659582238,0.332995920230892,404.590043080534
1438801699742.3,230.443124833332,5027.45643874106,234.772258681357,5105.38084800552,240.43343371339,5066.41864337329,243.763536673409,5040.44384028514,73.9282857124274,5156.33142329381,188.816837833092,5060.42445804526,220.452815953274,5090.39538468543,224.448939505298,5119.7002907336,215.790671809248,5063.08854041327,232.774196905346,5031.45256229309,1.3320411840077,550.13300899518,0,596.421440139448,0,606.744759315508,0.66602059200385,555.794184027213,0.66602059200385,542.806782483138,0.333010296001925,584.766079779381,0,604.080676947492,0.66602059200385,578.105873859342,1.3320411840077,597.420471027454,0.333010296001925,571.112657643302
1438801702745.21,274.400506214716,5066.08604495688,295.380156568511,5100.05309791065,295.047146245435,4986.49657774169,290.718012045445,4896.91680083422,86.2496736767128,5040.11123975694,224.115947430223,4995.48785646475,265.742237814737,5100.38610823372,277.730609445477,5039.77822943387,273.401475245487,5060.75787978766,271.403413307031,5000.81602163396,0.333010323076111,583.101075706271,0.999030969228334,552.131115660193,0,587.097199583184,0.333010323076111,507.84074269107,0.333010323076111,554.462187921725,0.333010323076111,557.45928082941,0,575.44183827552,1.66505161538056,539.809733706376,0.666020646152223,550.799074367888,0.666020646152223,591.75934410625
1438801705747.93,389.313692720492,4439.97446650949,405.299199350589,4511.5762149568,413.624984053764,4406.33829630866,425.28108263821,4334.0704850851,118.892205561348,4446.3020628839,292.0685273874,4494.2585827742,358.341773624678,4429.65049347755,378.656688300427,4424.32199126752,381.65397079357,4405.67223353241,390.978849661127,4385.02428746853,2.99728249314322,422.283800145067,1.66515694063512,384.98428467484,1.3321255525081,421.617737368813,1.66515694063512,443.597808985197,0.666062776254049,472.904571140375,0.999094164381073,467.909100318469,1.66515694063512,379.988813852935,2.6642511050162,400.63675991681,2.33121971688917,411.293764336875,2.33121971688917,476.567916409772
